Complex UI dirty round 4: 422.857 completed offscreen FPS; p95 2.869 ms; private 33943552 bytes
Complex UI dirty round 5: 441.732 completed offscreen FPS; p95 2.7567 ms; private 33943552 bytes
Complex UI clean round 1: 2131.96 completed offscreen FPS; p95 0.6676 ms; private 33378304 bytes
Complex UI clean round 2: 2091.04 completed offscreen FPS; p95 0.6174 ms; private 33378304 bytes
Complex UI clean round 3: 2311.19 completed offscreen FPS; p95 0.5047 ms; private 33378304 bytes
Complex UI clean round 4: 2167.23 completed offscreen FPS; p95 0.532 ms; private 33378304 bytes
Complex UI clean round 5: 1703.01 completed offscreen FPS; p95 1.1572 ms; private 33378304 bytes
Complex UI dirty round 1: 437.699 completed offscreen FPS; p95 2.9896 ms; private 33980416 bytes
Complex UI dirty round 2: 427.081 completed offscreen FPS; p95 2.6982 ms; private 33980416 bytes
Complex UI dirty round 3: 456.315 completed offscreen FPS; p95 2.5145 ms; private 33980416 bytes
Complex UI dirty round 4: 467.328 completed offscreen FPS; p95 2.5979 ms; private 33980416 bytes
Complex UI dirty round 5: 417.56 completed offscreen FPS; p95 2.7006 ms; private 33980416 bytes
Complex UI clean round 1: 2206.12 completed offscreen FPS; p95 0.6228 ms; private 33980416 bytes
Complex UI clean round 2: 2184.42 completed offscreen FPS; p95 0.607 ms; private 33980416 bytes
Complex UI clean round 3: 2071.45 completed offscreen FPS; p95 0.5581 ms; private 33980416 bytes
Complex UI clean round 4: 1829.52 completed offscreen FPS; p95 1.1485 ms; private 33980416 bytes
Complex UI clean round 5: 1867.4 completed offscreen FPS; p95 0.9141 ms; private 33980416 bytes
Complex UI dirty round 1: 402.186 completed offscreen FPS; p95 2.8294 ms; private 33980416 bytes
Complex UI dirty round 2: 403.541 completed offscreen FPS; p95 2.8988 ms; private 33980416 bytes
Complex UI dirty round 3: 396.922 completed offscreen FPS; p95 2.8239 ms; private 33980416 bytes
Complex UI dirty round 4: 384.513 completed offscreen FPS; p95 3.2112 ms; private 33570816 bytes
Complex UI dirty round 5: 383.128 completed offscreen FPS; p95 3.097 ms; private 33603584 bytes
Complex UI clean round 1: 2041.11 completed offscreen FPS; p95 0.5884 ms; private 32890880 bytes
Complex UI clean round 2: 2265.85 completed offscreen FPS; p95 0.5904 ms; private 32890880 bytes
Complex UI clean round 3: 2262.42 completed offscreen FPS; p95 0.5417 ms; private 32890880 bytes
Complex UI clean round 4: 2249.34 completed offscreen FPS; p95 0.5106 ms; private 32890880 bytes
Complex UI clean round 5: 2237.71 completed offscreen FPS; p95 0.6526 ms; private 32890880 bytes
Complex UI dirty round 1: 451.172 completed offscreen FPS; p95 2.6177 ms; private 33976320 bytes
Complex UI dirty round 2: 445.224 completed offscreen FPS; p95 2.6404 ms; private 34111488 bytes
Complex UI dirty round 3: 458.152 completed offscreen FPS; p95 2.535 ms; private 34246656 bytes
Complex UI dirty round 4: 450.532 completed offscreen FPS; p95 2.5488 ms; private 34246656 bytes
Complex UI dirty round 5: 423.306 completed offscreen FPS; p95 2.7174 ms; private 33538048 bytes
Complex UI clean round 1: 2140.03 completed offscreen FPS; p95 0.6509 ms; private 32890880 bytes
Complex UI clean round 2: 2126.78 completed offscreen FPS; p95 0.5283 ms; private 32890880 bytes
Complex UI clean round 3: 2130.98 completed offscreen FPS; p95 0.5621 ms; private 32890880 bytes
Complex UI clean round 4: 1969.69 completed offscreen FPS; p95 0.7887 ms; private 32890880 bytes
Complex UI clean round 5: 2045.37 completed offscreen FPS; p95 0.628 ms; private 32890880 bytes
Complex UI dirty round 1: 402.545 completed offscreen FPS; p95 2.9816 ms; private 32890880 bytes
Complex UI dirty round 2: 418.004 completed offscreen FPS; p95 2.7379 ms; private 32890880 bytes
Complex UI dirty round 3: 405.075 completed offscreen FPS; p95 2.9472 ms; private 32890880 bytes
Complex UI dirty round 4: 456.989 completed offscreen FPS; p95 2.5389 ms; private 34254848 bytes
Complex UI dirty round 5: 440.499 completed offscreen FPS; p95 3.6156 ms; private 34254848 bytes
Complex UI clean round 1: 2146.51 completed offscreen FPS; p95 0.6831 ms; private 34254848 bytes
Complex UI clean round 2: 2124.15 completed offscreen FPS; p95 0.5612 ms; private 34254848 bytes
Complex UI clean round 3: 2046.08 completed offscreen FPS; p95 0.6105 ms; private 34254848 bytes
Complex UI clean round 4: 2270.35 completed offscreen FPS; p95 0.5211 ms; private 34254848 bytes
Complex UI clean round 5: 2245.06 completed offscreen FPS; p95 0.4994 ms; private 34254848 bytes
Complex UI dirty round 1: 448.855 completed offscreen FPS; p95 2.6034 ms; private 34254848 bytes
Complex UI dirty round 2: 432.515 completed offscreen FPS; p95 2.6912 ms; private 34254848 bytes
Complex UI dirty round 3: 466.517 completed offscreen FPS; p95 2.4824 ms; private 34254848 bytes
Complex UI dirty round 4: 441.966 completed offscreen FPS; p95 2.6739 ms; private 34254848 bytes
Complex UI dirty round 5: 421.722 completed offscreen FPS; p95 3.2042 ms; private 34254848 bytes
Complex UI clean round 1: 2203.78 completed offscreen FPS; p95 0.5396 ms; private 33095680 bytes
Complex UI clean round 2: 2080.84 completed offscreen FPS; p95 0.5386 ms; private 33095680 bytes
Complex UI clean round 3: 2005.96 completed offscreen FPS; p95 0.6583 ms; private 33095680 bytes
Complex UI clean round 4: 1978.83 completed offscreen FPS; p95 0.5775 ms; private 33095680 bytes
Complex UI clean round 5: 2124.73 completed offscreen FPS; p95 0.627 ms; private 33095680 bytes
Complex UI dirty round 1: 418.793 completed offscreen FPS; p95 2.752 ms; private 33095680 bytes
Complex UI dirty round 2: 452.87 completed offscreen FPS; p95 2.5705 ms; private 33095680 bytes
Complex UI dirty round 3: 441.22 completed offscreen FPS; p95 2.651 ms; private 33640448 bytes
Complex UI dirty round 4: 449.252 completed offscreen FPS; p95 2.6792 ms; private 34267136 bytes
Complex UI dirty round 5: 439.367 completed offscreen FPS; p95 2.7519 ms; private 34267136 bytes
Complex UI clean round 1: 2103.33 completed offscreen FPS; p95 0.5455 ms; private 33505280 bytes
Complex UI clean round 2: 2211.06 completed offscreen FPS; p95 0.6219 ms; private 33505280 bytes
Complex UI clean round 3: 2067.14 completed offscreen FPS; p95 0.6397 ms; private 33505280 bytes
Complex UI clean round 4: 2173.79 completed offscreen FPS; p95 0.5261 ms; private 33505280 bytes
Complex UI clean round 5: 2133.54 completed offscreen FPS; p95 0.5868 ms; private 33505280 bytes
Complex UI dirty round 1: 462.399 completed offscreen FPS; p95 2.652 ms; private 33505280 bytes
Complex UI dirty round 2: 455.355 completed offscreen FPS; p95 2.6111 ms; private 33505280 bytes
Complex UI dirty round 3: 438.454 completed offscreen FPS; p95 2.6123 ms; private 34263040 bytes
Complex UI dirty round 4: 430.194 completed offscreen FPS; p95 2.8507 ms; private 34263040 bytes
Complex UI dirty round 5: 389.574 completed offscreen FPS; p95 3.9346 ms; private 32636928 bytes
Complex UI clean round 1: 2160.92 completed offscreen FPS; p95 0.6853 ms; private 33386496 bytes
Complex UI clean round 2: 2356.13 completed offscreen FPS; p95 0.4851 ms; private 33386496 bytes
Complex UI clean round 3: 2155.38 completed offscreen FPS; p95 0.5734 ms; private 33386496 bytes
Complex UI clean round 4: 2176.54 completed offscreen FPS; p95 0.5334 ms; private 33386496 bytes
Complex UI clean round 5: 2019.69 completed offscreen FPS; p95 0.59 ms; private 33386496 bytes
Complex UI dirty round 1: 446.579 completed offscreen FPS; p95 2.842 ms; private 33685504 bytes
Complex UI dirty round 2: 475.295 completed offscreen FPS; p95 2.4826 ms; private 33996800 bytes
Complex UI dirty round 3: 453.185 completed offscreen FPS; p95 2.492 ms; private 33996800 bytes
Complex UI dirty round 4: 419.262 completed offscreen FPS; p95 3.2016 ms; private 33996800 bytes
Complex UI dirty round 5: 473.737 completed offscreen FPS; p95 2.4431 ms; private 33996800 bytes
Complex UI clean round 1: 2163.89 completed offscreen FPS; p95 0.6361 ms; private 34004992 bytes
Complex UI clean round 2: 2021.94 completed offscreen FPS; p95 0.6841 ms; private 34004992 bytes
Complex UI clean round 3: 2296.92 completed offscreen FPS; p95 0.5031 ms; private 34004992 bytes
Complex UI clean round 4: 2083.88 completed offscreen FPS; p95 0.5482 ms; private 34004992 bytes
Complex UI clean round 5: 1972.35 completed offscreen FPS; p95 0.6842 ms; private 34004992 bytes
Complex UI dirty round 1: 398.362 completed offscreen FPS; p95 2.9148 ms; private 34004992 bytes
Complex UI dirty round 2: 437.232 completed offscreen FPS; p95 2.7456 ms; private 34369536 bytes
Complex UI dirty round 3: 429.078 completed offscreen FPS; p95 2.8286 ms; private 34369536 bytes
Complex UI dirty round 4: 414.037 completed offscreen FPS; p95 3.0113 ms; private 34369536 bytes
Complex UI dirty round 5: 422.698 completed offscreen FPS; p95 2.7248 ms; private 34369536 bytes
Complex UI clean round 1: 2098.21 completed offscreen FPS; p95 0.6417 ms; private 34058240 bytes
Complex UI clean round 2: 2159.57 completed offscreen FPS; p95 0.6371 ms; private 34058240 bytes
Complex UI clean round 3: 2205.33 completed offscreen FPS; p95 0.5031 ms; private 34058240 bytes
Complex UI clean round 4: 2136.73 completed offscreen FPS; p95 0.642 ms; private 34058240 bytes
Complex UI clean round 5: 2180.54 completed offscreen FPS; p95 0.5121 ms; private 34058240 bytes
Complex UI dirty round 1: 432.172 completed offscreen FPS; p95 2.7117 ms; private 34369536 bytes
Complex UI dirty round 2: 428.727 completed offscreen FPS; p95 2.5923 ms; private 34369536 bytes
Complex UI dirty round 3: 436.06 completed offscreen FPS; p95 2.6477 ms; private 34369536 bytes
Complex UI dirty round 4: 440.082 completed offscreen FPS; p95 2.8963 ms; private 33288192 bytes
Complex UI dirty round 5: 440.42 completed offscreen FPS; p95 2.8838 ms; private 34332672 bytes
Complex UI clean round 1: 2057.82 completed offscreen FPS; p95 0.5724 ms; private 34107392 bytes
Complex UI clean round 2: 2266.06 completed offscreen FPS; p95 0.4967 ms; private 34107392 bytes
Complex UI clean round 3: 2228.61 completed offscreen FPS; p95 0.5448 ms; private 34107392 bytes
Complex UI clean round 4: 2204.32 completed offscreen FPS; p95 0.5288 ms; private 34107392 bytes
Complex UI clean round 5: 2114.4 completed offscreen FPS; p95 0.5234 ms; private 34107392 bytes
Complex UI dirty round 1: 426.045 completed offscreen FPS; p95 2.7835 ms; private 34107392 bytes
Complex UI dirty round 2: 420.057 completed offscreen FPS; p95 2.6944 ms; private 34107392 bytes
Complex UI dirty round 3: 387.543 completed offscreen FPS; p95 3.1946 ms; private 34107392 bytes
Complex UI dirty round 4: 392.605 completed offscreen FPS; p95 3.0586 ms; private 34107392 bytes
Complex UI dirty round 5: 408.405 completed offscreen FPS; p95 2.8307 ms; private 34107392 bytes
Complex UI clean round 1: 2131.8 completed offscreen FPS; p95 0.6277 ms; private 33533952 bytes
Complex UI clean round 2: 2105.1 completed offscreen FPS; p95 0.5569 ms; private 33533952 bytes
Complex UI clean round 3: 2012.26 completed offscreen FPS; p95 0.5824 ms; private 33533952 bytes
Complex UI clean round 4: 2109.42 completed offscreen FPS; p95 0.6539 ms; private 33533952 bytes
Complex UI clean round 5: 2189.63 completed offscreen FPS; p95 0.5535 ms; private 33533952 bytes
Complex UI dirty round 1: 391.328 completed offscreen FPS; p95 2.9192 ms; private 34369536 bytes
Complex UI dirty round 2: 396.792 completed offscreen FPS; p95 3.0375 ms; private 34369536 bytes
Complex UI dirty round 3: 381.527 completed offscreen FPS; p95 3.047 ms; private 34369536 bytes
Complex UI dirty round 4: 389.413 completed offscreen FPS; p95 3.05 ms; private 34369536 bytes
Complex UI dirty round 5: 420.947 completed offscreen FPS; p95 2.8316 ms; private 34369536 bytes
Complex UI clean round 1: 2202.22 completed offscreen FPS; p95 0.5452 ms; private 34369536 bytes
Complex UI clean round 2: 2122.22 completed offscreen FPS; p95 0.5266 ms; private 34369536 bytes
